gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000278897.1	ENST00000624361.1	2271.00	2094.91	1.00	0.01	0.01	1.00	0.00	0.02	0.01	0.000279281	0.0359153	0.470971	0.000266597	0.0336475	0.470986
ENSG00000278898.1	ENST00000623046.1	2468.00	2291.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	9.89019e-08	0.0206355	0.659741	2.08612e-07	0.0193312	0.65973
ENSG00000278899.1	ENST00000623174.1	1268.00	1091.91	18.47	0.27	0.25	18.57	1.73	0.28	0.27	0.155815	0.420042	0.162007	0.147771	0.395432	0.161985
ENSG00000278900.1	ENST00000624218.1	587.00	410.95	5.00	0.20	0.18	5.00	0.00	0.23	0.22	0.0681547	0.417694	0.27534	0.063298	0.390803	0.275402
ENSG00000278901.1	ENST00000625195.1	617.00	440.94	0.00	0.00	0.00	0.00	0.00	0.04	0.03	4.27537e-07	0.108547	0.659512	4.00486e-07	0.101694	0.65959
ENSG00000278902.1	ENST00000623454.1	693.00	516.93	0.00	0.00	0.00	0.00	0.00	0.03	0.03	2.08652e-07	0.0913846	0.658372	1.95661e-07	0.0856286	0.658404
ENSG00000278903.3	ENST00000623738.3,ENST00000623989.3,ENST00000624165.1,ENST00000624576.3,ENST00000624847.1	732.56	556.50	138.29	3.98	3.69	139.61	14.53	4.11	3.85	2.98188	5.25701	0.0949812	2.78873	4.92015	0.0949854
ENSG00000278905.1	ENST00000623223.1	3242.00	3065.91	0.00	0.00	0.00	0.00	0.00	0.01	0.00	1.49985e-09	0.0153489	0.658091	2.75572e-07	0.0143872	0.658135
ENSG00000278907.1	ENST00000623320.1	592.00	415.95	1.00	0.04	0.04	0.92	0.27	0.07	0.07	6.10246e-05	0.177812	0.49228	4.54476e-05	0.166612	0.492238
ENSG00000278908.1	ENST00000623248.1	2134.00	1957.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	1.013e-07	0.0242299	0.658611	9.49576e-08	0.0226993	0.658581
ENSG00000278909.1	ENST00000623140.1	3365.00	3188.91	1.00	0.01	0.00	1.00	0.00	0.01	0.01	0.000238824	0.0235539	0.471211	0.000214827	0.0220604	0.471274
ENSG00000278910.4	ENST00000624238.2,ENST00000625062.4	667.95	491.89	148.00	4.82	4.47	148.00	0.00	4.83	4.52	4.01874	5.6234	0.0574152	3.7658	5.26934	0.0574638
ENSG00000278911.1	ENST00000624305.1	2674.00	2497.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	3.81003e-08	0.0190398	0.655532	3.5702e-08	0.01784	0.655441
ENSG00000278912.1	ENST00000624143.1	650.00	473.94	0.00	0.00	0.00	0.00	0.00	0.03	0.03	1.71486e-06	0.0987179	0.655721	1.60728e-06	0.0924902	0.655744
ENSG00000278913.1	ENST00000624837.1	2869.00	2692.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	3.05163e-08	0.0174243	0.658865	2.85883e-08	0.016318	0.658854
ENSG00000278914.1	ENST00000623465.1	114.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000278915.1	ENST00000624566.1	577.00	400.96	0.00	0.00	0.00	0.00	0.00	0.04	0.04	8.71163e-07	0.117719	0.65232	8.16792e-07	0.110282	0.652278
ENSG00000278916.1	ENST00000623122.1	2482.00	2305.91	87.00	0.61	0.56	87.00	0.00	0.60	0.57	0.477027	0.727495	0.0720029	0.448233	0.682865	0.0719809
ENSG00000278917.1	ENST00000623722.1	4179.00	4002.91	7.83	0.03	0.03	7.92	0.94	0.04	0.03	0.0131623	0.0599875	0.237108	0.0123038	0.0561873	0.237072
ENSG00000278918.1	ENST00000623156.1	2491.00	2314.91	39.01	0.27	0.25	39.02	0.14	0.27	0.26	0.190443	0.358887	0.105986	0.178509	0.336272	0.105923
ENSG00000278920.1	ENST00000623789.1	16698.00	16521.91	29.00	0.03	0.03	29.00	0.00	0.03	0.03	0.0192247	0.0395846	0.123457	0.0180125	0.0370919	0.123464
ENSG00000278921.2	ENST00000623705.1,ENST00000624967.2	1213.50	1037.41	0.00	0.00	0.00	0.00	0.00	0.03	0.03	0.000597658	0.0755104	0.476977	0.000560199	0.0707509	0.477017
ENSG00000278922.1	ENST00000624451.1	1377.00	1200.91	479.00	6.40	5.93	479.00	0.00	6.32	5.92	5.7507	6.88618	0.0307227	5.39451	6.45776	0.0307016
ENSG00000278923.2	ENST00000623604.2	607.00	430.95	0.00	0.00	0.00	0.00	0.00	0.04	0.03	9.51626e-07	0.11094	0.657259	8.91241e-07	0.103903	0.657323
ENSG00000278924.1	ENST00000623218.1	367.00	191.06	0.00	0.00	0.00	0.00	0.00	0.08	0.08	4.34509e-07	0.247062	0.65622	4.07133e-07	0.231489	0.656184
ENSG00000278925.1	ENST00000623837.1	618.00	441.94	1.00	0.04	0.03	1.00	0.00	0.07	0.07	0.0014977	0.170899	0.473557	0.0011104	0.15987	0.473446
ENSG00000278926.1	ENST00000624876.1	1692.00	1515.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	4.4122e-09	0.0311873	0.653527	4.13088e-09	0.0292228	0.653532
ENSG00000278927.1	ENST00000623896.1	1052.00	875.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	1.25143e-06	0.0541602	0.658159	1.17312e-06	0.0507432	0.658191
ENSG00000278928.1	ENST00000624017.1	2304.00	2127.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	4.17552e-07	0.0221592	0.657435	3.91108e-07	0.0207622	0.657422
ENSG00000278929.1	ENST00000624107.1	428.00	252.01	0.00	0.00	0.00	0.00	0.00	0.06	0.06	1.44757e-06	0.188821	0.655801	1.35564e-06	0.176955	0.655737
ENSG00000278931.1	ENST00000624291.1	1693.00	1516.91	203.56	2.15	1.99	203.63	2.81	2.13	2.00	1.84573	2.44028	0.0480044	1.73108	2.2881	0.0480282
ENSG00000278932.3	ENST00000622961.3,ENST00000622995.3,ENST00000623409.1,ENST00000624052.1,ENST00000624162.1,ENST00000625153.3	343.64	167.79	425.65	40.68	37.70	425.63	1.87	41.20	38.58	36.2583	46.5887	0.0430092	33.8619	43.5441	0.0429409
ENSG00000278933.1	ENST00000624990.1	664.00	487.93	0.00	0.00	0.00	0.00	0.00	0.03	0.03	3.65457e-07	0.097319	0.655872	3.42608e-07	0.0912042	0.655948
ENSG00000278934.1	ENST00000625169.1	3217.00	3040.91	0.00	0.00	0.00	0.00	0.00	0.01	0.00	2.26064e-07	0.0155549	0.64921	2.11785e-07	0.0145718	0.649152
ENSG00000278935.1	ENST00000623212.1	4637.00	4460.91	2.00	0.01	0.01	1.67	0.47	0.01	0.01	0.000322668	0.0211415	0.427872	0.000303443	0.0198129	0.427873
ENSG00000278936.1	ENST00000624089.1,ENST00000624549.1	532.00	355.97	0.00	0.00	0.00	0.00	0.00	0.09	0.08	0.00247938	0.216923	0.473705	0.00224416	0.203183	0.473561
ENSG00000278941.1	ENST00000624930.1	374.00	198.05	0.00	0.00	0.00	0.00	0.00	0.08	0.07	1.61233e-06	0.238638	0.655427	1.51108e-06	0.223568	0.655371
ENSG00000278942.1	ENST00000623168.1	830.00	653.91	0.00	0.00	0.00	0.27	0.44	0.03	0.03	2.10936e-06	0.0888389	0.644268	1.97643e-06	0.0832408	0.64421
ENSG00000278943.1	ENST00000624774.1	1049.00	872.91	3.01	0.06	0.05	3.01	0.08	0.07	0.07	0.0131894	0.144463	0.336913	0.0123839	0.135368	0.336994
ENSG00000278944.1	ENST00000609065.1	202.00	26.90	0.00	0.00	0.00	0.00	0.00	0.59	0.55	4.05504e-06	1.76418	0.654674	3.79685e-06	1.65264	0.654648
ENSG00000278945.1	ENST00000623694.1	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000278946.1	ENST00000625071.1	447.00	271.00	0.00	0.00	0.00	0.00	0.00	0.06	0.05	8.84782e-07	0.17594	0.657118	8.28596e-07	0.164855	0.657127
ENSG00000278948.1	ENST00000624344.1	1849.00	1672.91	145.32	1.39	1.29	140.59	4.21	1.34	1.25	1.11019	1.57757	0.0603346	1.0389	1.47677	0.0603429
ENSG00000278949.1	ENST00000623177.1	2104.00	1927.91	18.00	0.15	0.14	18.00	0.00	0.16	0.15	0.0879654	0.225725	0.156967	0.0825374	0.211614	0.156976
ENSG00000278950.1	ENST00000623981.1	2256.00	2079.91	74.00	0.57	0.53	74.00	0.00	0.57	0.53	0.443934	0.700541	0.0782795	0.417076	0.657481	0.078292
ENSG00000278952.1	ENST00000623192.1	802.00	625.92	11.00	0.28	0.26	11.00	0.00	0.30	0.28	0.145069	0.478121	0.195969	0.136745	0.448771	0.195991
ENSG00000278953.1	ENST00000624100.1	483.00	306.99	0.00	0.00	0.00	0.00	0.00	0.05	0.05	1.2957e-06	0.154942	0.65975	1.21387e-06	0.145196	0.659694
ENSG00000278954.1	ENST00000622936.1	2466.00	2289.91	13.00	0.09	0.08	13.00	0.00	0.10	0.09	0.0500772	0.149053	0.181161	0.0467463	0.139476	0.181131
ENSG00000278955.3	ENST00000624937.1	553.00	376.96	0.00	0.00	0.00	0.00	0.00	0.04	0.04	6.9139e-07	0.125021	0.656678	6.47435e-07	0.117154	0.656701
ENSG00000278957.1	ENST00000623734.1	483.00	306.99	0.00	0.00	0.00	0.00	0.00	0.05	0.05	3.96844e-07	0.154562	0.658259	3.719e-07	0.144815	0.658311
ENSG00000278958.1	ENST00000623488.1	728.00	551.92	0.00	0.00	0.00	0.00	0.00	0.03	0.03	1.56824e-06	0.0869322	0.657264	1.46934e-06	0.0814474	0.657369
ENSG00000278959.1	ENST00000623178.1	2476.00	2299.91	10.00	0.07	0.06	10.00	0.00	0.08	0.07	0.0348974	0.12129	0.202454	0.0320441	0.112979	0.202402
ENSG00000278960.1	ENST00000624255.1	352.00	176.07	0.00	0.00	0.00	0.00	0.00	0.09	0.08	1.8505e-06	0.266885	0.659771	3.40505e-06	0.250128	0.659741
ENSG00000278961.2	ENST00000624951.1,ENST00000643357.1,ENST00000646133.1	1455.00	1278.91	1.00	0.01	0.01	1.00	0.00	0.06	0.05	0.010177	0.114073	0.338116	0.00931289	0.106643	0.338044
ENSG00000278962.1	ENST00000624058.1	2272.00	2095.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	8.22722e-07	0.0226578	0.654657	7.7054e-07	0.0212278	0.654632
ENSG00000278963.1	ENST00000623774.1	2151.00	1974.91	9.00	0.07	0.07	9.00	0.00	0.08	0.08	0.0350642	0.131588	0.212805	0.0328522	0.123296	0.212758
ENSG00000278964.1	ENST00000623835.1	848.00	671.91	0.00	0.00	0.00	2.09	2.36	0.07	0.07	2.35841e-07	0.210037	0.643369	2.20912e-07	0.196804	0.643302
ENSG00000278965.1	ENST00000624942.1	3335.00	3158.91	6.00	0.03	0.03	6.00	0.00	0.04	0.03	0.0125341	0.0620502	0.254812	0.0113064	0.0576933	0.254767
ENSG00000278966.2	ENST00000623226.1,ENST00000633169.1	375.00	199.05	2.00	0.16	0.15	2.00	0.00	0.24	0.23	0.0294862	0.504534	0.383218	0.0276232	0.47276	0.383165
ENSG00000278967.1	ENST00000624477.1	1819.00	1642.91	1.00	0.01	0.01	1.00	0.00	0.02	0.02	0.000473254	0.0462621	0.479838	0.00044351	0.0433539	0.479897
ENSG00000278969.1	ENST00000625186.1	2373.00	2196.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	5.85483e-09	0.0212903	0.658306	5.48374e-09	0.0199436	0.658396
ENSG00000278970.1	ENST00000623091.1	1652.00	1475.91	1093.54	11.88	11.01	1093.78	4.51	11.74	10.99	11.0402	12.4389	0.0206988	10.3471	11.6573	0.0206997
ENSG00000278971.1	ENST00000624049.1	1576.00	1399.91	5.00	0.06	0.05	5.00	0.00	0.07	0.06	0.0194244	0.122454	0.275664	0.0182113	0.114733	0.275726
ENSG00000278972.1	ENST00000624645.1	2450.00	2273.91	1.00	0.01	0.01	1.00	0.00	0.01	0.01	0.000246214	0.0332512	0.472532	0.000230711	0.0311544	0.472632
ENSG00000278973.1	ENST00000623062.1	780.00	603.92	1.00	0.03	0.02	1.00	0.00	0.05	0.05	0.00146611	0.12526	0.47167	0.00137408	0.117361	0.47162
ENSG00000278974.1	ENST00000624757.1	775.00	598.92	343.44	9.20	8.52	343.60	13.77	9.10	8.53	7.88751	10.2648	0.0452556	7.39517	9.62399	0.0452452
ENSG00000278975.1	ENST00000623206.1	1676.00	1499.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	8.77388e-07	0.0318718	0.654969	8.22182e-07	0.0298625	0.654979
ENSG00000278977.1	ENST00000624452.1	768.00	591.92	0.00	0.00	0.00	1.60	2.05	0.07	0.07	1.25312e-06	0.205363	0.658709	1.174e-06	0.19243	0.658801
ENSG00000278978.1	ENST00000624858.1	718.00	541.93	0.00	0.00	0.00	0.00	0.00	0.03	0.03	2.6424e-07	0.0870915	0.657223	2.47575e-07	0.0815974	0.657257
ENSG00000278979.1	ENST00000623077.1	1678.00	1501.91	2.00	0.02	0.02	2.00	0.00	0.03	0.03	0.00300681	0.0678416	0.391107	0.00294581	0.0636911	0.391101
ENSG00000278980.1	ENST00000625093.1	753.00	576.92	0.00	0.00	0.00	0.00	0.00	0.03	0.03	7.06308e-08	0.0810289	0.658065	5.14965e-07	0.075896	0.658083
ENSG00000278981.1	ENST00000625026.1	1619.00	1442.91	49.26	0.55	0.51	49.28	13.61	0.55	0.52	0.234949	0.888982	0.208681	0.220119	0.832878	0.208685
ENSG00000278982.1	ENST00000623134.1	1869.00	1692.91	3.00	0.03	0.03	3.00	0.00	0.04	0.04	0.00588435	0.0737586	0.337249	0.00563401	0.0692185	0.337284
ENSG00000278983.1	ENST00000624725.1	3548.00	3371.91	5.00	0.02	0.02	5.00	0.00	0.03	0.03	0.00808584	0.0508144	0.274526	0.0075725	0.0476083	0.274439
ENSG00000278985.1	ENST00000623577.1	1776.00	1599.91	6.00	0.06	0.06	6.00	0.00	0.07	0.06	0.0227957	0.120685	0.25426	0.0213402	0.113088	0.254274
ENSG00000278986.1	ENST00000623524.1	1766.00	1589.91	45.51	0.46	0.43	45.52	3.85	0.46	0.43	0.317253	0.618378	0.113893	0.297167	0.579246	0.113838
ENSG00000278987.1	ENST00000624137.1	2182.00	2005.91	29.00	0.23	0.21	29.00	0.00	0.24	0.22	0.153294	0.320443	0.123846	0.144636	0.301265	0.123791
ENSG00000278988.1	ENST00000623079.1	479.00	302.99	0.00	0.00	0.00	0.00	0.00	0.05	0.05	6.58042e-07	0.15725	0.65471	6.16718e-07	0.147293	0.654685
ENSG00000278989.1	ENST00000624124.1	2359.00	2182.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	4.71345e-08	0.021681	0.655772	4.41753e-08	0.0203152	0.655816
ENSG00000278990.1	ENST00000624703.1	900.00	723.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	4.15697e-07	0.0656578	0.655942	3.89625e-07	0.0615251	0.655877
ENSG00000278991.1	ENST00000624777.1	1514.00	1337.91	9.00	0.11	0.10	9.00	0.00	0.12	0.11	0.0508876	0.191765	0.213233	0.0480339	0.180022	0.213316
ENSG00000278992.1	ENST00000622980.1	595.00	418.95	0.00	0.00	0.00	0.00	0.00	0.04	0.04	1.12375e-06	0.112065	0.655728	1.05257e-06	0.105007	0.655791
ENSG00000278993.1	ENST00000623894.1	1828.00	1651.91	64.00	0.62	0.58	64.00	0.00	0.62	0.58	0.473979	0.775713	0.0843516	0.443511	0.726249	0.0843117
ENSG00000278994.1	ENST00000624475.1	456.00	280.00	6.00	0.34	0.32	6.00	0.00	0.40	0.37	0.130472	0.687727	0.255083	0.122184	0.644318	0.255026
ENSG00000278995.1	ENST00000624755.1	279.00	103.15	1.00	0.16	0.14	1.00	0.00	0.31	0.29	0.00768896	0.725305	0.473451	0.00725293	0.679613	0.473477
ENSG00000278996.1	ENST00000623664.1	2498.00	2321.91	408.00	2.82	2.61	394.62	251.46	2.70	2.52	0.0808554	5.17499	0.632733	0.0799169	4.85309	0.632704
ENSG00000278997.1	ENST00000622988.1	1360.00	1183.91	2.00	0.03	0.03	2.00	0.00	0.04	0.04	0.00383859	0.085182	0.386045	0.00400637	0.0802078	0.386119
ENSG00000278998.1	ENST00000624248.1	949.00	772.91	1.00	0.02	0.02	1.00	0.00	0.04	0.04	0.000942188	0.0979992	0.472892	0.000893251	0.09184	0.473024
ENSG00000278999.1	ENST00000624169.1	2239.00	2062.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	9.01737e-09	0.0228872	0.655017	8.44738e-09	0.0214432	0.654955
ENSG00000279000.3	ENST00000623991.2,ENST00000641238.1,ENST00000642108.1	4367.00	4190.91	0.00	0.00	0.00	0.00	0.00	0.03	0.02	0.00112372	0.067397	0.501966	0.00105283	0.0631498	0.50196
ENSG00000279001.1	ENST00000623931.1	403.00	227.03	0.00	0.00	0.00	0.00	0.00	0.07	0.07	7.32385e-07	0.208607	0.657906	6.85955e-07	0.195447	0.657943
ENSG00000279002.1	ENST00000624775.1	296.00	120.13	0.00	0.00	0.00	0.00	0.00	0.13	0.12	5.88901e-07	0.397674	0.656771	5.51639e-07	0.372695	0.656783
ENSG00000279004.1	ENST00000624292.1	632.00	455.94	2.00	0.07	0.07	2.00	0.00	0.10	0.10	0.0101431	0.220745	0.391037	0.00966152	0.207003	0.391021
ENSG00000279005.1	ENST00000623770.1	375.00	199.05	0.00	0.00	0.00	0.00	0.00	0.08	0.07	2.31528e-06	0.240055	0.659811	2.16974e-06	0.224921	0.659834
ENSG00000279006.1	ENST00000623239.1	3000.00	2823.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	7.93538e-08	0.0167726	0.653751	7.43007e-08	0.0157182	0.653758
ENSG00000279009.1	ENST00000624421.1	148.00	0.00	1.13	0.00	0.00	1.47	1.00	0.00	0.00	0	0	0	0	0	0
ENSG00000279011.1	ENST00000623143.1	306.00	130.12	0.00	0.00	0.00	0.00	0.00	0.12	0.11	1.01298e-06	0.363925	0.65222	9.48884e-07	0.341057	0.652219
ENSG00000279012.2	ENST00000624187.1	939.00	762.91	38.00	0.80	0.74	38.00	0.00	0.81	0.76	0.571118	1.07518	0.10852	0.534963	1.00727	0.108526
ENSG00000279013.1	ENST00000623567.1	2018.00	1841.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	2.34626e-07	0.025637	0.657993	2.19851e-07	0.0240271	0.657994
ENSG00000279014.1	ENST00000623237.1	597.00	420.95	0.00	0.00	0.00	0.00	0.00	0.04	0.04	3.92313e-08	0.11424	0.659848	3.67442e-08	0.107026	0.659873
ENSG00000279015.1	ENST00000624730.1	554.00	377.96	0.00	0.00	0.00	0.00	0.00	0.04	0.04	8.5744e-07	0.124162	0.652342	8.03026e-07	0.116352	0.652367
ENSG00000279016.1	ENST00000623546.1	606.00	429.95	0.00	0.00	0.00	0.00	0.00	0.04	0.03	1.12356e-06	0.110452	0.656846	1.05203e-06	0.103514	0.656863
ENSG00000279017.1	ENST00000623173.1	1025.00	848.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	4.18316e-08	0.0555762	0.655239	3.91687e-08	0.0520807	0.655203
ENSG00000279019.1	ENST00000623921.1	3691.00	3514.91	28.00	0.13	0.12	26.94	1.30	0.13	0.12	0.0792228	0.174798	0.130958	0.0741217	0.163668	0.130929
ENSG00000279020.1	ENST00000623680.1	2534.00	2357.91	2.00	0.01	0.01	2.00	0.00	0.02	0.02	0.00182345	0.0430592	0.388325	0.00177925	0.0404146	0.388306
ENSG00000279021.1	ENST00000624764.1	968.00	791.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	1.92274e-07	0.0595919	0.65595	1.8018e-07	0.0558327	0.655907
ENSG00000279022.1	ENST00000623431.1	443.00	267.01	0.00	0.00	0.00	0.00	0.00	0.06	0.06	6.93877e-07	0.174992	0.654714	6.50147e-07	0.16399	0.65471
ENSG00000279023.1	ENST00000623746.1	465.00	289.00	0.00	0.00	0.00	0.00	0.00	0.05	0.05	2.47231e-06	0.164357	0.655872	2.31562e-06	0.153965	0.655907
ENSG00000279024.1	ENST00000624070.1	2493.00	2316.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	4.40301e-08	0.0203715	0.656827	4.12425e-08	0.0190886	0.656874
ENSG00000279025.1	ENST00000623378.1	1080.00	903.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	6.09048e-07	0.0532494	0.659648	5.70461e-07	0.049897	0.659676
ENSG00000279026.1	ENST00000623547.1	2225.00	2048.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	2.45084e-08	0.0232267	0.658049	2.29584e-08	0.0217616	0.658103
ENSG00000279028.1	ENST00000625092.1	279.00	103.15	0.00	0.00	0.00	0.00	0.00	0.15	0.14	9.85854e-06	0.458498	0.659964	9.24723e-06	0.429749	0.659958
ENSG00000279029.1	ENST00000624195.1	1855.00	1678.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	4.9164e-08	0.0282572	0.654919	4.60521e-08	0.0264735	0.654954
ENSG00000279030.1	ENST00000623886.1	2160.00	1983.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	6.44201e-08	0.0239936	0.658209	6.03195e-08	0.0224771	0.658287
ENSG00000279031.1	ENST00000622977.1	525.00	348.97	3.00	0.14	0.13	3.00	0.00	0.18	0.17	0.0293823	0.360062	0.336524	0.0262287	0.336084	0.336525
ENSG00000279032.1	ENST00000623159.1	3008.00	2831.91	7.00	0.04	0.04	7.00	0.00	0.04	0.04	0.0166344	0.075832	0.239282	0.0155862	0.0710435	0.239243
ENSG00000279033.1	ENST00000623172.1	1332.00	1155.91	318.78	4.42	4.10	322.46	25.91	4.43	4.15	3.58884	5.27245	0.0656175	3.36434	4.94239	0.0656266
ENSG00000279034.1	ENST00000624119.1	3569.00	3392.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.08615e-08	0.0139274	0.65948	3.82575e-08	0.0130493	0.65947
ENSG00000279035.1	ENST00000625094.1	2161.00	1984.91	28.43	0.23	0.21	28.99	3.88	0.24	0.22	0.140753	0.346233	0.150336	0.13127	0.323834	0.150366
ENSG00000279036.1	ENST00000624209.1	3578.00	3401.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14182e-07	0.0140084	0.654939	2.66937e-07	0.0131233	0.654921
ENSG00000279039.1	ENST00000623510.1	2598.00	2421.91	2.00	0.01	0.01	2.00	0.00	0.02	0.02	0.00184527	0.0414671	0.392119	0.00173534	0.0388552	0.392119
ENSG00000279040.1	ENST00000623952.1	126.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0
ENSG00000279041.1	ENST00000623026.1	1422.00	1245.91	2.00	0.03	0.02	2.00	0.00	0.04	0.04	0.00396604	0.0817054	0.388352	0.00373717	0.0765784	0.388331
ENSG00000279042.1	ENST00000623533.1	2529.00	2352.91	1.00	0.01	0.01	1.00	0.00	0.01	0.01	0.000236608	0.0317172	0.473502	0.000341559	0.0298373	0.473519
ENSG00000279043.1	ENST00000623718.1	5122.00	4945.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.96678e-08	0.00950511	0.655941	8.40683e-08	0.00890632	0.655995
ENSG00000279044.1	ENST00000625100.1	599.00	422.95	6.00	0.23	0.21	6.00	0.00	0.26	0.25	0.0834921	0.454855	0.25425	0.0778086	0.425703	0.254322
ENSG00000279045.1	ENST00000624036.1	666.00	489.93	0.00	0.00	0.00	0.00	0.00	0.03	0.03	1.86972e-07	0.0971966	0.656072	1.75109e-07	0.0910501	0.656082
ENSG00000279046.1	ENST00000624288.1	1117.00	940.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	7.61545e-08	0.0506236	0.657725	7.13025e-08	0.0474339	0.657802
ENSG00000279047.3	ENST00000623109.1,ENST00000623615.1,ENST00000623741.3,ENST00000624139.3,ENST00000624778.1	451.00	275.00	1.00	0.06	0.05	1.00	0.00	0.27	0.26	0.0776492	0.501316	0.280909	0.0726821	0.469646	0.280824
ENSG00000279048.1	ENST00000625121.1	2420.00	2243.91	53.00	0.38	0.35	53.00	0.00	0.38	0.36	0.281606	0.482426	0.0908899	0.264203	0.452401	0.0909581
ENSG00000279049.1	ENST00000623000.1	255.00	79.19	0.00	0.00	0.00	0.07	0.25	0.21	0.20	3.96613e-06	0.632698	0.654655	3.71624e-06	0.592694	0.654739
ENSG00000279050.1	ENST00000624188.1	2414.00	2237.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	4.97306e-07	0.0212488	0.658271	4.65928e-07	0.0199082	0.658398
ENSG00000279051.4	ENST00000302622.3	1002.00	825.91	0.00	0.00	0.00	0.00	0.00	0.02	0.02	2.17051e-07	0.057569	0.653757	2.03394e-07	0.05395	0.653809
ENSG00000279056.1	ENST00000624904.1	346.00	170.07	0.00	0.00	0.00	0.00	0.00	0.09	0.09	1.87469e-07	0.278541	0.656362	1.75543e-07	0.260908	0.656494
ENSG00000279057.1	ENST00000624558.1	1573.00	1396.91	14.61	0.17	0.16	14.94	3.93	0.18	0.17	0.0669005	0.308604	0.239956	0.0625858	0.289079	0.239932
ENSG00000279058.2	ENST00000624701.2	2060.00	1883.91	2.61	0.02	0.02	2.93	1.11	0.03	0.03	0.00293604	0.0704288	0.387051	0.00275134	0.0659935	0.387022
ENSG00000279059.1	ENST00000623493.1	1667.00	1490.91	144.00	1.55	1.44	144.00	0.00	1.54	1.44	1.29448	1.79468	0.0559453	1.2126	1.68141	0.0559514
ENSG00000279061.1	ENST00000624123.1	339.00	163.08	0.00	0.00	0.00	0.00	0.00	0.10	0.09	1.3139e-06	0.293224	0.657843	1.23e-06	0.274724	0.657762
ENSG00000279062.1	ENST00000623954.1	586.00	409.95	3.00	0.12	0.11	2.63	0.48	0.14	0.13	0.0162521	0.287009	0.36912	0.0151505	0.268832	0.369006
ENSG00000279063.1	ENST00000623544.1	497.00	320.98	3.00	0.15	0.14	3.00	0.00	0.20	0.18	0.0363773	0.391471	0.340308	0.0340802	0.366816	0.340282
ENSG00000279064.1	ENST00000623723.1	457.00	281.00	6.00	0.34	0.32	6.00	0.00	0.39	0.37	0.137801	0.696376	0.254291	0.129406	0.652703	0.254371
ENSG00000279065.1	ENST00000624851.1	1594.00	1417.91	0.00	0.00	0.00	0.00	0.00	0.01	0.01	1.50013e-07	0.0334063	0.656315	1.40588e-07	0.0312969	0.656233
ENSG00000279066.1	ENST00000624980.1	1813.00	1636.91	10.00	0.10	0.09	10.00	0.00	0.11	0.10	0.0478239	0.16955	0.202868	0.04476	0.158784	0.20292
ENSG00000279067.1	ENST00000625023.1	1349.00	1172.91	1.00	0.01	0.01	1.00	0.00	0.03	0.03	0.000379652	0.0636203	0.469831	0.000256815	0.0595004	0.469769
ENSG00000279068.1	ENST00000623407.1,ENST00000623884.1	566.00	389.96	0.00	0.00	0.00	0.00	0.00	0.08	0.08	0.0023727	0.193288	0.474636	0.00267479	0.181517	0.474762
ENSG00000279069.1	ENST00000624641.1	1514.00	1337.91	323.31	3.88	3.59	323.55	10.69	3.84	3.59	3.37189	4.33956	0.0441211	3.14478	4.05143	0.0441195
ENSG00000279070.2	ENST00000624835.2	1863.00	1686.91	5.00	0.05	0.04	5.00	0.00	0.06	0.05	0.0160669	0.101366	0.276117	0.0150538	0.0949681	0.276111
ENSG00000279071.1	ENST00000625118.1	1834.00	1657.91	2.00	0.02	0.02	2.00	0.00	0.03	0.03	0.00311094	0.0612877	0.387357	0.00291182	0.0574207	0.387312
